Department,course,level,Class,term,percent
RSP,COED 6160,Graduate,Perf and Cond for Coaches,Fall 15-16,
RSP,COED 6170,Graduate,Ethics and Diversity,Fall 15-16,76
RSP,COED 6190,Graduate,Coaching through Games,Fall 15-16,
RSP,COED 6200,Graduate,Research and Analysis Methods,Fall 15-16,92
RSP,COED 6230,Graduate,Applying Research,Fall 15-16,
RSP,COED 6330,Graduate,Analysis of Sport Performance,Fall 15-16,
RSP,COED 6340,Graduate,Performance Recovery,Fall 15-16,
RSP,COED 6400,Graduate,Coaching Performance Eval,Fall 15-16,90
RSP,COED 6920,Graduate,Practicum,Fall 15-16,40
RSP,COED 6930,Graduate,Guided Independent Study,Fall 15-16,6.7
RSP,COED 6940,Graduate,Research Dynamics,Fall 15-16,16.7
RSP,COED 6941,Graduate,Special Problems,Fall 15-16,20
RSP,COED 6950,Graduate,Thesis,Fall 15-16,0
RSP,REC 5400,Graduate,Environmental Interpretation,Fall 15-16,40
RSP,REC 5430,Graduate,Marketing for Recreation,Fall 15-16,
RSP,REC 5460,Graduate,Parks & Protected Areas,Fall 15-16,
RSP,REC 5550,Graduate,Principles of Ecotourism,Fall 15-16,100
RSP,REC 5560,Graduate,Ecotourism Destinations,Fall 15-16,
RSP,REC 5620,Graduate,Convention & Event Planning,Fall 15-16,
RSP,REC 5740,Graduate,Facilitating the Adventure Exp,Fall 15-16,
RSP,REC 5800,Graduate,Wilderness Literature,Fall 15-16,
RSP,REC 5901,Graduate,Instructional Experience,Fall 15-16,22.9
RSP,REC 6010,Graduate,Trends and Global Iss in Rec,Fall 15-16,26
RSP,REC 6011,Graduate,Finance and Marketing of Rec,Fall 15-16,
RSP,REC 6080,Graduate,Research Meth and Stat App,Fall 15-16,
RSP,REC 6170,Graduate,Leisure and Sport in Society,Fall 15-16,85
RSP,REC 6490,Graduate,Administration of Recreation,Fall 15-16,
RSP,REC 6750,Graduate,Adventure Programming,Fall 15-16,
RSP,REC 6800,Graduate,Phil Experiential Education,Fall 15-16,
RSP,REC 6920,Graduate,Practicum,Fall 15-16,28
RSP,REC 6930,Graduate,Guided Independent Study,Fall 15-16,8
RSP,REC 6932,Graduate,Special Problems,Fall 15-16,12
RSP,REC 6940,Graduate,Research Dynamics,Fall 15-16,13.3
RSP,REC 6950,Graduate,Thesis,Fall 15-16,0
RSP,COED 2120,Undergraduate,Intro to Coaching,Fall 15-16,59.2
RSP,COED 2130,Undergraduate,Youth and Sports,Fall 15-16,
RSP,COED 2515,Undergraduate,Tech and Tactics: Strength,Fall 15-16,
RSP,COED 2610,Undergraduate,Techniques & Tactics: Baseball,Fall 15-16,
RSP,COED 2611,Undergraduate,Tech and Tactics; Basketball,Fall 15-16,
RSP,COED 2613,Undergraduate,Tech and Tactics: Football,Fall 15-16,
RSP,COED 2614,Undergraduate,Tech and Tactics: Ice Hockey,Fall 15-16,
RSP,COED 2616,Undergraduate,Tech and Tactics: Soccer,Fall 15-16,
RSP,COED 2920,Undergraduate,Practicum in Coaching,Fall 15-16,80
RSP,COED 3130,Undergraduate,Human Dynamics in Sport,Fall 15-16,
RSP,COED 3210,Undergraduate,Coaching Golf,Fall 15-16,
RSP,COED 3212,Undergraduate,Coaching Track and Field,Fall 15-16,
RSP,COED 3214,Undergraduate,Coaching Strength,Fall 15-16,
RSP,COED 3311,Undergraduate,Coaching Basketball,Fall 15-16,
RSP,COED 3313,Undergraduate,Coaching Football,Fall 15-16,
RSP,COED 3314,Undergraduate,Coaching Ice Hockey,Fall 15-16,
RSP,COED 3316,Undergraduate,Coaching Soccer,Fall 15-16,
RSP,COED 3410,Undergraduate,Ath Officiating: Baseball,Fall 15-16,45
RSP,COED 3411,Undergraduate,Ath Officiating: Basketball,Fall 15-16,
RSP,COED 3413,Undergraduate,Ath Officiating: Football,Fall 15-16,95
RSP,COED 3515,Undergraduate,Coaching of Strength and Cond,Fall 15-16,
RSP,COED 3610,Undergraduate,Coaching of Baseball,Fall 15-16,
RSP,COED 3611,Undergraduate,Coaching of Basketball,Fall 15-16,
RSP,COED 3613,Undergraduate,Coaching of Football,Fall 15-16,
RSP,COED 3614,Undergraduate,Coaching of Ice Hockey,Fall 15-16,
RSP,COED 3616,Undergraduate,Coaching of Soccer,Fall 15-16,
RSP,COED 4212,Undergraduate,Elite Athlete,Fall 15-16,
RSP,COED 4213,Undergraduate,Skill Acquisition,Fall 15-16,
RSP,COED 4900,Undergraduate,Special Topics in COED,Fall 15-16,
RSP,COED 4920,Undergraduate,Practicum in Coaching,Fall 15-16,60
RSP,COED 4930,Undergraduate,Independent Study,Fall 15-16,10
RSP,PAW 1000,Undergraduate,Exercise and Conditioning,Fall 15-16,90
RSP,PAW 1001,Undergraduate,Aerobic Conditioning,Fall 15-16,97.5
RSP,PAW 1002,Undergraduate,Circuit Training,Fall 15-16,88.8
RSP,PAW 1003,Undergraduate,Weight Training,Fall 15-16,100
RSP,PAW 1004,Undergraduate,Jogging,Fall 15-16,75
RSP,PAW 1005,Undergraduate,Yoga,Fall 15-16,
RSP,PAW 1100,Undergraduate,Basketball,Fall 15-16,97
RSP,PAW 1102,Undergraduate,Softball,Fall 15-16,
RSP,PAW 1103,Undergraduate,Fundamentals of Volleyball,Fall 15-16,100
RSP,PAW 1104,Undergraduate,Ultimate Frisbee,Fall 15-16,98.7
RSP,PAW 1105,Undergraduate,Broomball,Fall 15-16,43.3
RSP,PAW 1106,Undergraduate,Ice Hockey,Fall 15-16,100
RSP,PAW 1107,Undergraduate,Indoor Soccer,Fall 15-16,
RSP,PAW 1108,Undergraduate,Soccer,Fall 15-16,97.5
RSP,PAW 1109,Undergraduate,Flag Football,Fall 15-16,100
RSP,PAW 1110,Undergraduate,Team Handball,Fall 15-16,100
RSP,PAW 1113,Undergraduate,Netball,Fall 15-16,
RSP,PAW 1114,Undergraduate,Jokgu,Fall 15-16,
RSP,PAW 1115,Undergraduate,Futsal,Fall 15-16,
RSP,PAW 1200,Undergraduate,Fundamentals of Racquetball,Fall 15-16,100
RSP,PAW 1201,Undergraduate,Fundamentals of Tennis,Fall 15-16,93.8
RSP,PAW 1202,Undergraduate,Fundamentals of Golf,Fall 15-16,92.9
RSP,PAW 1203,Undergraduate,Badminton,Fall 15-16,100
RSP,PAW 1206,Undergraduate,Bowling,Fall 15-16,85
RSP,PAW 1208,Undergraduate,Archery,Fall 15-16,100
RSP,PAW 1209,Undergraduate,Fundamentals of Ice Skating,Fall 15-16,83.3
RSP,PAW 1214,Undergraduate,Fundamentals of Tae Kwon Do,Fall 15-16,
RSP,PAW 1219,Undergraduate,Disc Golf,Fall 15-16,84.4
RSP,PAW 1220,Undergraduate,Trail Running,Fall 15-16,65
RSP,PAW 1300,Undergraduate,Aqua Aerobics,Fall 15-16,90
RSP,PAW 1301,Undergraduate,Fundamentals of Swimming,Fall 15-16,84.2
RSP,PAW 1302,Undergraduate,Fundamentals Swim Conditioning,Fall 15-16,
RSP,PAW 1401,Undergraduate,Fund of Horseback Westen Seat,Fall 15-16,87.5
RSP,PAW 1402,Undergraduate,Int Horseback Western Seat,Fall 15-16,20.8
RSP,PAW 1403,Undergraduate,Adv Horseback Western Seat,Fall 15-16,12.5
RSP,PAW 1410,Undergraduate,Fund of Horseback Hunt Seat,Fall 15-16,43.8
RSP,PAW 1411,Undergraduate,Int Horseback Hunt Seat,Fall 15-16,4.2
RSP,PAW 1412,Undergraduate,Adv Horseback Hunt Seat,Fall 15-16,0
RSP,PAW 2180,Undergraduate,Life Guard Training,Fall 15-16,
RSP,PAW 2200,Undergraduate,Water Safety for Instructors,Fall 15-16,
RSP,PAW 2301,Undergraduate,Intermediate Swimming,Fall 15-16,25
RSP,PAW 2801,Undergraduate,Advanced Swimming,Fall 15-16,10
RSP,PAW 3800,Undergraduate,Life Guard Training Instructor,Fall 15-16,
RSP,PETE 1260,Undergraduate,Skill/Fitness for Coaches & PE,Fall 15-16,
RSP,PETE 2000,Undergraduate,Culture and Physical Activity,Fall 15-16,100
RSP,PETE 2020,Undergraduate,Intro to Physical Education,Fall 15-16,
RSP,PETE 2100,Undergraduate,Phys Act and Sport Leadership,Fall 15-16,60
RSP,PETE 2330,Undergraduate,Inclusive PA and Sport,Fall 15-16,
RSP,PETE 2400,Undergraduate,Sport and Games I,Fall 15-16,25
RSP,PETE 2401,Undergraduate,Sport and Games II,Fall 15-16,
RSP,PETE 2900,Undergraduate,Special Topics in PETE,Fall 15-16,
RSP,PETE 3090,Undergraduate,Tests and Measurements,Fall 15-16,10
RSP,PETE 3100,Undergraduate,Teach Early Child PE,Fall 15-16,12
RSP,PETE 3700,Undergraduate,Teach Adol/Young Adult PE,Fall 15-16,12
RSP,PETE 4000,Undergraduate,Curriculum & Instruction fo PE,Fall 15-16,12
RSP,PETE 4050,Undergraduate,Motor Learning,Fall 15-16,
RSP,PETE 4900,Undergraduate,Special Topics in PETE,Fall 15-16,
RSP,PETE 4910,Undergraduate,Internship in PASC,Fall 15-16,
RSP,PETE 4960,Undergraduate,PASC Seminar,Fall 15-16,
RSP,REC 1081,Undergraduate,Sport Rock Climbing,Fall 15-16,
RSP,REC 1160,Undergraduate,Stand Up Paddleboarding,Fall 15-16,
RSP,REC 1220,Undergraduate,Scuba Diver,Fall 15-16,
RSP,REC 1920,Undergraduate,Adventure Experience Practicum,Fall 15-16,60
RSP,REC 2010,Undergraduate,Rec and Leisure in Society,Fall 15-16,52.5
RSP,REC 2150,Undergraduate,Outdoor Recreation and Educ,Fall 15-16,96.7
RSP,REC 2750,Undergraduate,Inclusive Recreation,Fall 15-16,100
RSP,REC 3050,Undergraduate,Rec Areas and Facilities,Fall 15-16,50
RSP,REC 3100,Undergraduate,Recreation Programming,Fall 15-16,73.3
RSP,REC 3110,Undergraduate,Expedition Planning & Mgmt,Fall 15-16,
RSP,REC 3400,Undergraduate,Environmental Interpretation,Fall 15-16,84
RSP,REC 3460,Undergraduate,Parks & Protected Areas,Fall 15-16,
RSP,REC 3490,Undergraduate,Recreation Administration,Fall 15-16,100
RSP,REC 3550,Undergraduate,Ecotourism,Fall 15-16,92
RSP,REC 3620,Undergraduate,Convention & Event Planning,Fall 15-16,
RSP,REC 3700J,Undergraduate,Writing for Recreation Studies,Fall 15-16,
RSP,REC 3930,Undergraduate,Independent Study,Fall 15-16,0
RSP,REC 4050,Undergraduate,Professional Development,Fall 15-16,
RSP,REC 4100,Undergraduate,Prof Development Seminar Rec,Fall 15-16,36.7
RSP,REC 4430,Undergraduate,Marketing for Recreation,Fall 15-16,
RSP,REC 4450,Undergraduate,Res and Eval Meth Rec/Leis,Fall 15-16,96.7
RSP,REC 4560,Undergraduate,Ecotourism Destinations,Fall 15-16,
RSP,REC 4600,Undergraduate,Concpts and Iss in Rec Mgt,Fall 15-16,88
RSP,REC 4740,Undergraduate,Facilitating the Adventure Exp,Fall 15-16,
RSP,REC 4800,Undergraduate,Wilderness Literature,Fall 15-16,
RSP,REC 4850,Undergraduate,Adventure Programming,Fall 15-16,76
RSP,REC 4901,Undergraduate,Special Topics,Fall 15-16,0
RSP,REC 4920,Undergraduate,Practicum,Fall 15-16,45
RSP,T3 4710,Undergraduate,Sport Aesthetics,Fall 15-16,
TEDU,EDEL 5150,Graduate,Teaching Reading 4th & 5th Grd,Fall 15-16,
TEDU,EDEL 5370,Graduate,Teaching Math 4th & 5th Grade,Fall 15-16,
TEDU,EDEL 5480,Graduate,Teaching Science 4th & 5th Grd,Fall 15-16,
TEDU,EDEL 5560,Graduate,Teaching Soc Studies 4th & 5th,Fall 15-16,
TEDU,EDSP 5700,Graduate,Nature & Needs Persons Excep,Fall 15-16,32
TEDU,EDSP 5720,Graduate,Career Develop Transition Plan,Fall 15-16,
TEDU,EDSP 5730,Graduate,Assess Special Needs Learners,Fall 15-16,20
TEDU,EDSP 5740,Graduate,Sp Nds Learners Behav Manage,Fall 15-16,12
TEDU,EDSP 5750,Graduate,Collab Curr Consult Co-Teach,Fall 15-16,
TEDU,EDSP 5760,Graduate,Current Issues in Special Ed,Fall 15-16,24
TEDU,EDSP 5770,Graduate,Methods Learners Mod-Intensive,Fall 15-16,
TEDU,EDSP 5790,Graduate,Methods & Mat Learner Mild Mod,Fall 15-16,
TEDU,EDSP 5800,Graduate,Typical & Atyp Early Develop,Fall 15-16,
TEDU,EDSP 5830,Graduate,Method Early Child Spec Educ,Fall 15-16,
TEDU,EDSP 6700,Graduate,Technological Application SpEd,Fall 15-16,
TEDU,EDSP 6720,Graduate,Adv Instructional Adaptations,Fall 15-16,
TEDU,EDSP 6800,Graduate,Practicum in Mod-Intensive,Fall 15-16,0
TEDU,EDSP 6810,Graduate,Practicum in Mild-Moderate,Fall 15-16,80
TEDU,EDSP 6820,Graduate,Practicum in Early Child Sp Ed,Fall 15-16,20
TEDU,EDSP 6900,Graduate,Special Topics in EDSP,Fall 15-16,
TEDU,EDTE 5100,Graduate,Principles of Curriculum,Fall 15-16,
TEDU,EDTE 5200,Graduate,Developmental Reading Instruct,Fall 15-16,50
TEDU,EDTE 5210,Graduate,Found of Language & Diversity,Fall 15-16,75
TEDU,EDTE 5220,Graduate,Assess/Teach Struggling Reader,Fall 15-16,60
TEDU,EDTE 5240,Graduate,Literature for Child & Adoles,Fall 15-16,100
TEDU,EDTE 5260,Graduate,Content Area Reading,Fall 15-16,10
TEDU,EDTE 5270,Graduate,Phonics & Structure Language,Fall 15-16,60
TEDU,EDTE 5300,Graduate,Problems & Pract in Elem Math,Fall 15-16,10
TEDU,EDTE 5400,Graduate,New Prog & Practice in Science,Fall 15-16,10
TEDU,EDTE 5510,Graduate,Teach Mid Child Social Studies,Fall 15-16,100
TEDU,EDTE 5600,Graduate,Adv Studies of Children & Adol,Fall 15-16,
TEDU,EDTE 5900,Graduate,Special Topics in EDTE,Fall 15-16,0
TEDU,EDTE 6160,Graduate,Mgmt & Monitor Student Lrng,Fall 15-16,20
TEDU,EDTE 6170,Graduate,Intro to Teaching Portfolio,Fall 15-16,
TEDU,EDTE 6230,Graduate,Coach Teachers in Reading/Lit,Fall 15-16,
TEDU,EDTE 6670,Graduate,Teacher as Action Researcher,Fall 15-16,65
TEDU,EDTE 6900,Graduate,Special Topics in EDTE,Fall 15-16,9.5
TEDU,EDTE 6930,Graduate,Research in Education,Fall 15-16,50
TEDU,EDTE 6931,Graduate,Science Meth (BiolChemEarth),Fall 15-16,20
TEDU,EDTE 6932,Graduate,MC Eng Lang Arts Meth,Fall 15-16,20
TEDU,EDTE 6932,Graduate,Secondary Eng Lang Arts Meth,Fall 15-16,
TEDU,EDTE 6932L,Graduate,Field Exp Eng Lang Arts Meth,Fall 15-16,5
TEDU,EDTE 6940,Graduate,Master's Research Project,Fall 15-16,29.4
TEDU,EDTE 6950,Graduate,Master's Thesis,Fall 15-16,
TEDU,EDTE 6980,Graduate,Intro Teach Sec Social Studies,Fall 15-16,33.3
TEDU,EDTE 7150,Graduate,Theories of Curr & Curr Change,Fall 15-16,
TEDU,EDTE 7160,Graduate,Observe & Assess Instruction,Fall 15-16,
TEDU,EDTE 7300,Graduate,Curriculum in Mathematics Educ,Fall 15-16,5
TEDU,EDTE 7370,Graduate,Piaget's Constructivism,Fall 15-16,
TEDU,EDTE 7400,Graduate,Curriculum Science Education,Fall 15-16,
TEDU,EDTE 7500,Graduate,Inquiry Clarification Soc Stud,Fall 15-16,
TEDU,EDTE 7900,Graduate,Adv Sem in Education Research,Fall 15-16,
TEDU,EDTE 7920,Graduate,Curriculum & Instruction Pract,Fall 15-16,28.6
TEDU,EDTE 8000,Graduate,Adv Dynamics of Human Lrng,Fall 15-16,70
TEDU,EDTE 8020,Graduate,Dynamic of Change in Education,Fall 15-16,10
TEDU,EDTE 8040,Graduate,Writing for Publication,Fall 15-16,
TEDU,EDTE 8310,Graduate,Practicum in Mathematics,Fall 15-16,0
TEDU,EDTE 8500,Graduate,Seminar in Social Studies Curr,Fall 15-16,
TEDU,EDTE 8510,Graduate,Sem in Social Studies Research,Fall 15-16,
TEDU,EDTE 8900,Graduate,Special Topics in EDTE,Fall 15-16,5.3
TEDU,EDTE 8923,Graduate,Practicum in Science Education,Fall 15-16,0
TEDU,EDTE 8930,Graduate,Independent Study in Education,Fall 15-16,20
TEDU,EDTE 8940,Graduate,Research in Math Education,Fall 15-16,5
TEDU,EDTE 8941,Graduate,Research in Science Education,Fall 15-16,
TEDU,EDTE 8950,Graduate,Dissertation,Fall 15-16,6.5
TEDU,EDCR 1010,Undergraduate,Democracy and Education,Fall 15-16,46.7
TEDU,EDCR 2010,Undergraduate,Childhood in America: Elem Sch,Fall 15-16,56.7
TEDU,EDCR 2015,Undergraduate,Childhood in America: High Sch,Fall 15-16,
TEDU,EDCR 2100,Undergraduate,Intro to Democratic Classroom,Fall 15-16,
TEDU,EDCR 3100,Undergraduate,Adv Methods Democratic Clsrm,Fall 15-16,56.7
TEDU,EDCR 4010,Undergraduate,Exhibition in Democratic Educa,Fall 15-16,
TEDU,EDEC 1001,Undergraduate,Intro EarlyChildhood Education,Fall 15-16,62.5
TEDU,EDEC 1600,Undergraduate,Intro to Child Development,Fall 15-16,100
TEDU,EDEC 2001,Undergraduate,Sophomore Clinical Experience,Fall 15-16,15.7
TEDU,EDEC 2100,Undergraduate,Children's Literature & Story,Fall 15-16,76.7
TEDU,EDEC 2301,Undergraduate,Emergent Math and Science,Fall 15-16,96
TEDU,EDEC 2400,Undergraduate,Infant-Toddler Ed: Dev & Curr,Fall 15-16,80
TEDU,EDEC 2500,Undergraduate,Emergent Literacy and Reading,Fall 15-16,90
TEDU,EDEC 2600,Undergraduate,Global Early Childhood Ed,Fall 15-16,
TEDU,EDEC 2900,Undergraduate,Special Topics in EDEC,Fall 15-16,
TEDU,EDEC 2929,Undergraduate,PK Practicum Seminar,Fall 15-16,
TEDU,EDEC 3002,Undergraduate,Junior Clinical Experiences I,Fall 15-16,43.8
TEDU,EDEC 3003,Undergraduate,Junior Clinical Experiences II,Fall 15-16,
TEDU,EDEC 3110,Undergraduate,Methods of Teach Rdg Grs 1-3,Fall 15-16,98
TEDU,EDEC 3120,Undergraduate,Obser Yng Children for Reading,Fall 15-16,70
TEDU,EDEC 3300,Undergraduate,Teaching Children Math P-3,Fall 15-16,77.8
TEDU,EDEC 3400,Undergraduate,Teaching Children Science P-3,Fall 15-16,
TEDU,EDEC 3500,Undergraduate,Teach Early Child Soc Studies,Fall 15-16,77.8
TEDU,EDEC 3610,Undergraduate,Guidance & Management Early Ch,Fall 15-16,100
TEDU,EDEC 3701,Undergraduate,Diversity Early Childhood Ed,Fall 15-16,92
TEDU,EDEC 3801,Undergraduate,Play & Creativity in ECE,Fall 15-16,96
TEDU,EDEC 3929,Undergraduate,Practicum Early Childhood Ed,Fall 15-16,4
TEDU,EDEC 4100,Undergraduate,Family School and Community,Fall 15-16,46.7
TEDU,EDEC 4200,Undergraduate,Phil & Theories Child Develop,Fall 15-16,90.7
TEDU,EDEC 4300,Undergraduate,Authentic Assessment in ECE,Fall 15-16,
TEDU,EDEC 4500,Undergraduate,EC Curriculum Princ & Practice,Fall 15-16,56
TEDU,EDHP 2010,Undergraduate,Intro to Applied Research,Fall 15-16,16.7
TEDU,EDHP 2700,Undergraduate,Classroom Learning Processes,Fall 15-16,0
TEDU,EDHP 2820,Undergraduate,Ideas and Inquiry in Education,Fall 15-16,3.3
TEDU,EDHP 3530,Undergraduate,Issues in Rural Education,Fall 15-16,
TEDU,EDHP 3930J,Undergraduate,Undergrad Research Project,Fall 15-16,
TEDU,EDHP 4010,Undergraduate,Multicultural Field Experienc,Fall 15-16,
TEDU,EDMC 3000,Undergraduate,Intro Middle Childhood Educ,Fall 15-16,96.7
TEDU,EDMC 3010,Undergraduate,Curriculum Develop Mid Child,Fall 15-16,3.3
TEDU,EDMC 3100,Undergraduate,Teaching Mid Child Lang Arts,Fall 15-16,90
TEDU,EDMC 3210,Undergraduate,Literature for Middle Child,Fall 15-16,92
TEDU,EDMC 3300,Undergraduate,Teaching Middle Child Math,Fall 15-16,40
TEDU,EDMC 3400,Undergraduate,Teaching Midddle Child Science,Fall 15-16,65
TEDU,EDMC 3500,Undergraduate,Teach Mid Child Social Studies,Fall 15-16,53.3
TEDU,EDSE 3500,Undergraduate,Secondary Planning &  Instruct,Fall 15-16,71.7
TEDU,EDSE 3510,Undergraduate,Secondary Teaching & Learning,Fall 15-16,58.3
TEDU,EDSE 4400C,Undergraduate,Secondary Sch Science Methods,Fall 15-16,15
TEDU,EDSE 4790,Undergraduate,Intro to Teaching Soc Studies,Fall 15-16,46.7
TEDU,EDSE 4790L,Undergraduate,Teach Sec Social Studies Field,Fall 15-16,52
TEDU,EDSP 2710,Undergraduate,Intro to Special Education,Fall 15-16,83.3
TEDU,EDSP 3550,Undergraduate,Technological Application SpEd,Fall 15-16,88.6
TEDU,EDSP 3600,Undergraduate,Field Experience SpEd Mild-Mod,Fall 15-16,64
TEDU,EDSP 3610,Undergraduate,Field Experience Mod-Intensive,Fall 15-16,60
TEDU,EDSP 3700,Undergraduate,Class Management Special Needs,Fall 15-16,77.5
TEDU,EDSP 3760,Undergraduate,Methods for Learners Mild-Mod,Fall 15-16,
TEDU,EDSP 3770,Undergraduate,Career Dev Tran Plan Spec Need,Fall 15-16,
TEDU,EDSP 4600,Undergraduate,Field Exp Mild to Moderate,Fall 15-16,
TEDU,EDSP 4610,Undergraduate,Field Exp Moderate-Intensive,Fall 15-16,
TEDU,EDSP 4730,Undergraduate,Current Issues in Special Ed,Fall 15-16,77.5
TEDU,EDSP 4750,Undergraduate,Methods Learners Mod-Intensive,Fall 15-16,
TEDU,EDSP 4770,Undergraduate,Collab Curr Consult Co-Teach,Fall 15-16,
TEDU,EDSP 4850,Undergraduate,Assess Special Needs Learners,Fall 15-16,80
TEDU,EDTE 1000,Undergraduate,Intro to Teacher Education,Fall 15-16,100
TEDU,EDTE 2000,Undergraduate,Learning & Human Development,Fall 15-16,100
TEDU,EDTE 2010,Undergraduate,Char Learnr w/Exceptionalities,Fall 15-16,100
TEDU,EDTE 2020,Undergraduate,Field Experience in Education,Fall 15-16,100
TEDU,EDTE 2200,Undergraduate,Phonics/Structure of Language,Fall 15-16,100
TEDU,EDTE 2500,Undergraduate,Issues in Global Education,Fall 15-16,
TEDU,EDTE 3250,Undergraduate,Developmental Reading Instruct,Fall 15-16,60
TEDU,EDTE 3710,Undergraduate,Adaptations Early Chld Learner,Fall 15-16,
TEDU,EDTE 3720,Undergraduate,Adaptations Middle Chld Learnr,Fall 15-16,93.3
TEDU,EDTE 3730,Undergraduate,Adaptations Adoles-Young Adult,Fall 15-16,73.3
TEDU,EDTE 4200,Undergraduate,Tchg Rdg In Content,Fall 15-16,91.4
TEDU,EDTE 4210,Undergraduate,Rdg Instruct Diag Remed Class,Fall 15-16,62
TEDU,EDTE 4220,Undergraduate,Assess/Teach Struggling Reader,Fall 15-16,
TEDU,EDTE 4230,Undergraduate,Reading Practicum,Fall 15-16,
TEDU,EDTE 4900,Undergraduate,Special Topics in EDTE,Fall 15-16,1.4
C&HE,EDCE 6200,Graduate,Foundations of Counseling,Spr 15-16,
C&HE,EDCE 6220,Graduate,Career Development,Spr 15-16,
C&HE,EDCE 6240,Graduate,Professional School Counseling,Spr 15-16,20
C&HE,EDCE 6260,Graduate,Med Psycho Issues- Rehab,Spr 15-16,60
C&HE,EDCE 6290,Graduate,Job Placement Theory and Tech,Spr 15-16,
C&HE,EDCE 6310,Graduate,Appraisal I,Spr 15-16,
C&HE,EDCE 6450,Graduate,Counseling Over the Lifespan,Spr 15-16,80
C&HE,EDCE 6500,Graduate,Group Counseling I,Spr 15-16,93.3
C&HE,EDCE 6550,Graduate,Counseling Theory and Tech,Spr 15-16,
C&HE,EDCE 6620,Graduate,Diag and Treatment Plan,Spr 15-16,66.7
C&HE,EDCE 6750,Graduate,Psychopathology for Counselors,Spr 15-16,33.3
C&HE,EDCE 6810,Graduate,Seminar in Counseling,Spr 15-16,76.7
C&HE,EDCE 6850,Graduate,Multicultural Education,Spr 15-16,
C&HE,EDCE 6860,Graduate,Multicultural Counseling,Spr 15-16,
C&HE,EDCE 6900,Graduate,Special Topics in EDCE,Spr 15-16,
C&HE,EDCE 6910,Graduate,Field Experience in Counseling,Spr 15-16,0.8
C&HE,EDCE 6914,Graduate,Counseling Internship,Spr 15-16,
C&HE,EDCE 6915,Graduate,Counseling Internship,Spr 15-16,85
C&HE,EDCE 6920,Graduate,Counseling Practicum,Spr 15-16,100
C&HE,EDCE 6921,Graduate,Advanced Counseling: School,Spr 15-16,
C&HE,EDCE 6922,Graduate,Adv Prac: Clinical Mental Hlth,Spr 15-16,
C&HE,EDCE 6924,Graduate,Advanced Practicum: Rehab,Spr 15-16,
C&HE,EDCE 6930,Graduate,Readings and Research in Couns,Spr 15-16,8.7
C&HE,EDCE 7241,Graduate,Introduction to Play Therapy,Spr 15-16,
C&HE,EDCE 7245,Graduate,Counsel Child and Adolescents,Spr 15-16,
C&HE,EDCE 7320,Graduate,Personality Assessment,Spr 15-16,80
C&HE,EDCE 7330,Graduate,Couns Assess of Child and Adol,Spr 15-16,23.3
C&HE,EDCE 7390,Graduate,Family Counseling,Spr 15-16,40
C&HE,EDCE 7600,Graduate,Addictions Counseling,Spr 15-16,
C&HE,EDCE 7620,Graduate,Legal Ethic Aspects of Counsel,Spr 15-16,
C&HE,EDCE 7700,Graduate,Brief and Solution Focus Ther,Spr 15-16,
C&HE,EDCE 7701,Graduate,Suicide Essentials,Spr 15-16,
C&HE,EDCE 7703,Graduate,Cognitive Therapy,Spr 15-16,
C&HE,EDCE 7704,Graduate,Counsel Term Ill and HIV/AIDS,Spr 15-16,
C&HE,EDCE 7705,Graduate,Rational Emotive Behav Therapy,Spr 15-16,
C&HE,EDCE 7720,Graduate,Psychiatric Rehabilitation,Spr 15-16,
C&HE,EDCE 8200,Graduate,Adv Sem for Counseling Educ,Spr 15-16,
C&HE,EDCE 8240,Graduate,CE Professional Publications,Spr 15-16,
C&HE,EDCE 8520,Graduate,Advanced Group Counseling,Spr 15-16,60
C&HE,EDCE 8550,Graduate,Counseling Theory Advanced,Spr 15-16,46.7
C&HE,EDCE 8590,Graduate,Counselor Supervision,Spr 15-16,
C&HE,EDCE 8600,Graduate,Counselor Education,Spr 15-16,
C&HE,EDCE 8640,Graduate,Mental Health Consultation,Spr 15-16,33.3
C&HE,EDCE 8900,Graduate,Special Topics in EDCE,Spr 15-16,
C&HE,EDCE 8910,Graduate,Internship,Spr 15-16,20
C&HE,EDCE 8920,Graduate,Practicum in Counselor Educ,Spr 15-16,5.3
C&HE,EDCE 8930,Graduate,Adv Read and Rsrch in Counsel,Spr 15-16,4
C&HE,EDCE 8950,Graduate,Dissertation,Spr 15-16,16.2
